1156	176.281483	43	0	2	2	1	2	3	4	2	3	3	3	4	138.047124156126
1156	176.281483	43	0	3	1	1	1	3	2	1	2	3	3	3	167.846980062505
1156	176.281483	43	0	4	3	2	1	2	2	2	3	4	4	3	142.55588065215
1032	231.469653	69	0	4	1	1	1	4	4	2	3	3	3	3	123.565022326912
1136	127.366642	40	1	2	2	.	.	3	2	2	3	3	3	3	243.100549613041
1140	164.884632	24	1	1	1	1	1	2	2	3	2	3	3	3	257.619106070521
1156	176.281483	43	1	2	1	1	1	4	2	3	3	4	4	4	210.340257411181
1156	176.281483	43	0	2	2	2	2	4	3	3	3	4	4	4	188.353709963129
1156	176.281483	43	0	4	1	1	2	3	4	4	2	4	4	3	106.823935346114
1156	176.281483	43	0	3	1	1	1	3	2	1	4	4	4	4	146.948863658406
1156	176.281483	43	1	4	1	2	2	2	2	3	3	4	4	4	188.353709963129
1156	176.281483	43	0	4	2	1	1	3	3	1	2	4	4	4	205.713323823524
1027	136.279146	52	0	4	4	1	1	2	2	2	3	2	1	3	205.679673397432
1156	176.281483	43	1	.	1	1	1	2	1	3	4	4	4	4	192.564419828053
1019	156.373735	18	1	1	2	2	2	2	3	3	3	3	3	3	133.399359352316
1011	127.05328	71	1	4	1	1	1	4	2	2	3	4	4	4	288.230177605905
1159	143.415278	36	1	4	2	1	1	4	3	3	4	4	4	4	288.230177605905
1159	143.415278	36	1	2	1	2	1	4	4	4	4	3	4	4	249.994880958806
1159	143.415278	36	0	2	2	2	2	3	2	2	2	4	4	4	192.564419828053
1159	143.415278	36	1	2	1	1	1	3	1	4	3	4	4	4	210.340257411181
1159	143.415278	36	1	4	1	1	2	3	2	3	3	4	4	4	215.132238326814
1159	143.415278	36	1	2	1	1	1	3	3	4	1	3	3	4	257.619106070521
1165	231.818251	67	1	1	3	2	2	3	2	3	3	4	4	4	225.357561255383
1165	231.818251	67	1	1	1	1	1	3	3	3	3	4	4	4	205.713323823524
1091	141.242318	27	1	2	3	1	1	3	2	2	3	4	4	4	249.994880958806
1091	141.242318	27	0	2	2	3	4	3	3	2	3	4	4	4	180.085319551938
1024	149.70048	56	1	2	2	2	2	3	3	4	4	4	4	4	249.994880958806
1024	149.70048	56	1	2	1	2	4	4	2	3	3	4	4	4	249.994880958806
1024	149.70048	56	1	4	2	2	2	3	2	3	3	4	4	4	236.769862904317
1024	149.70048	56	1	2	3	4	2	3	3	3	4	4	3	4	225.357561255383
1093	137.125116	13	1	4	2	2	2	3	2	3	2	.	.	.	303.718186815085
1093	137.125116	13	1	4	1	1	1	2	2	3	3	4	4	4	257.619106070521
1105	208.921758	19	1	2	1	1	1	2	2	2	2	3	3	3	151.247705591667
1131	142.511671	31	0	2	1	1	1	3	1	2	2	3	3	3	210.340257411181
1160	160.902654	22	1	4	2	2	2	3	2	2	2	3	3	3	266.220795940147
1001	166.313524	8	0	1	4	3	2	1	1	1	2	3	3	2	142.55588065215
1001	166.313524	8	0	2	1	1	1	1	2	1	1	3	2	3	196.84843954982
1001	166.313524	8	1	2	1	1	1	1	1	2	3	3	3	4	210.340257411181
1001	166.313524	8	1	3	1	1	1	2	2	3	3	3	3	3	180.085319551938
1001	166.313524	8	1	2	1	1	1	3	2	3	1	4	4	4	210.340257411181
1001	166.313524	8	1	2	1	1	1	3	2	3	3	4	3	3	180.085319551938
1132	182.575686	34	0	2	1	1	1	3	3	3	4	3	3	4	146.948863658406
1101	176.303724	10	0	1	1	1	1	1	2	1	2	3	1	3	210.340257411181
1117	146.550181	75	0	1	4	2	2	2	3	3	3	4	3	4	175.997994582685
1010	171.794318	42	0	2	1	1	1	3	1	1	1	4	4	4	171.92268762275
1013	134.488095	17	0	4	1	1	1	3	3	4	4	4	4	4	184.199084141692
1061	124.215876	41	1	0	3	3	3	3	3	3	3	3	3	3	118.303137246922
1080	179.31746	20	1	2	1	1	1	1	1	1	1	3	4	4	225.357561255383
1148	154.169154	68	0	1	1	1	1	3	3	3	3	4	4	4	220.124118797447
1039	142.23003	29	1	4	3	2	2	2	1	3	1	4	4	4	188.353709963129
1095	133.40956	28	0	4	3	2	2	4	3	4	3	3	4	4	276.194541873646
1095	133.40956	28	0	4	1	1	1	2	2	2	3	3	3	4	188.353709963129
1167	205.672567	64	1	2	4	4	2	2	2	3	3	3	3	4	201.225398543651
.	0	6	0	.	.	.	.	.	.	.	.	.	.	.	.
1008	149.192312	74	0	4	1	1	1	3	2	2	3	4	4	3	210.340257411181
1107	172.227777	6	0	2	1	2	2	3	3	3	4	4	4	3	142.55588065215
1107	172.227777	6	0	2	2	2	2	2	2	2	2	3	3	3	85.8304760680876
1107	172.227777	6	0	2	1	1	1	3	3	3	3	4	4	4	180.085319551938
.	0	6	1	.	.	.	.	.	.	.	.	.	.	.	77.1594823447238
1107	172.227777	6	0	1	1	1	1	3	2	3	2	3	4	2	138.047124156126
1120	139.539189	34	1	1	2	2	1	3	1	4	4	4	4	4	205.713323823524
1018	157.527078	25	0	4	1	1	1	3	4	4	4	3	4	4	180.085319551938
1113	273.002934	10	1	1	2	1	2	3	4	1	3	4	2	1	.
1146	127.357753	1	1	2	1	1	1	2	1	3	3	3	3	3	230.852996316464
1137	201.910838	68	0	3	1	1	1	2	1	2	2	3	3	4	205.713323823524
1035	154.189186	73	0	2	2	1	1	2	2	3	3	3	3	4	249.994880958806
1167	205.672567	64	1	1	2	1	2	3	2	3	2	2	2	3	163.755248489835
1095	133.40956	28	1	3	1	1	1	3	3	2	2	4	4	3	175.997994582685
1006	210.908205	50	1	3	2	2	2	3	2	2	3	3	3	3	225.357561255383
1083	173.576724	7	1	4	1	1	1	3	3	3	3	3	3	3	171.92268762275
1100	154.72082	11	1	2	1	2	2	2	2	3	3	3	2	3	192.564419828053
1083	173.576724	7	0	4	1	1	1	4	2	2	2	3	4	4	220.124118797447
1162	168.726564	49	1	3	2	2	2	2	2	3	3	4	4	4	225.357561255383
1123	145.141128	39	1	2	1	1	1	3	2	3	4	4	3	4	192.53036880165
1089	151.642193	3	1	3	1	1	1	3	2	2	4	4	4	4	236.769862904317
1061	124.215876	41	0	2	1	1	1	3	3	3	3	4	4	4	243.100549613041
1083	173.576724	7	0	2	2	2	2	3	2	2	2	1	1	1	171.92268762275
1157	151.523255	13	0	2	3	1	1	3	3	4	4	4	3	4	196.84843954982
1157	151.523255	13	1	2	2	2	3	3	2	3	4	3	3	4	230.883842540382
1099	168.867283	46	1	1	2	2	2	2	2	2	3	4	4	4	201.225398543651
1114	152.375982	58	0	3	2	2	2	3	3	2	3	3	3	3	146.948863658406
1096	163.375544	7	1	3	1	1	1	2	2	2	2	3	2	4	201.225398543651
1094	118.53188	21	1	1	1	1	1	4	3	4	4	4	4	4	220.124118797447
1013	134.488095	17	1	3	1	2	2	3	2	3	3	3	3	4	230.883842540382
1138	146.714286	6	1	0	3	2	2	2	2	3	2	2	2	2	.
1068	150.96345	30	0	1	1	1	1	3	3	2	3	2	2	2	138.047124156126
1137	201.910838	68	1	4	1	1	1	3	2	3	4	3	3	3	225.357561255383
1042	167.14132	57	0	2	1	1	1	3	3	4	4	4	4	3	175.997994582685
1046	153.942348	5	1	3	3	2	2	3	3	4	3	4	3	4	184.199084141692
1039	142.23003	29	1	1	1	1	1	2	2	2	3	3	3	4	.
1001	166.313524	8	1	0	1	1	1	2	1	1	1	1	1	1	133.399359352316
1082	151.091563	4	0	4	1	1	1	2	2	2	2	4	4	4	192.564419828053
1033	158.940475	11	1	1	1	1	1	4	3	3	4	4	4	4	196.84843954982
1170	149.341531	22	1	2	1	1	1	2	2	3	3	3	3	3	151.247705591667
1170	149.341531	22	1	2	1	1	1	3	2	3	4	3	3	4	215.132238326814
1152	171.35332	33	1	3	2	2	2	4	3	4	4	4	4	4	225.357561255383
1120	139.539189	34	1	2	2	2	2	2	2	3	3	3	3	4	196.84843954982
1103	144.146789	26	0	2	2	1	2	2	2	2	3	4	4	4	220.124118797447
1103	144.146789	26	1	2	1	3	1	1	1	1	2	4	4	4	151.247705591667
1087	145.1913	1	0	1	3	3	2	2	1	1	1	3	3	3	146.948863658406
1144	154.746568	59	0	3	3	2	2	2	2	2	2	3	3	4	210.340257411181
1144	154.746568	59	0	2	2	1	3	3	2	1	1	4	4	4	205.713323823524
1144	154.746568	59	1	2	3	2	2	3	2	3	3	4	4	4	257.619106070521
1144	154.746568	59	1	2	1	1	1	3	2	4	3	3	3	4	243.100549613041
1144	154.746568	59	0	3	1	1	3	2	2	3	3	3	3	4	201.225398543651
1093	137.125116	13	0	4	4	3	4	2	3	3	3	3	2	3	188.353709963129
.	0	26	1	.	.	.	.	.	.	.	.	.	.	.	106.823935346114
.	0	3	1	.	.	.	.	.	.	.	.	.	.	.	142.55588065215
1091	141.242318	27	1	2	3	1	1	3	2	4	4	4	4	3	201.225398543651
1025	151.421275	42	1	0	1	1	1	4	3	2	4	2	3	3	133.399359352316
1125	138.413915	51	1	.	2	2	2	3	2	2	3	3	3	3	225.357561255383
1002	144.418182	26	1	4	1	1	1	4	2	3	3	4	3	4	210.340257411181
1162	168.726564	49	0	2	1	1	2	2	2	2	2	3	3	4	184.199084141692
1162	168.726564	49	1	4	.	.	.	.	.	.	.	.	.	.	151.247705591667
1084	159.410122	2	0	2	1	1	1	2	2	3	3	3	3	3	163.755248489835
1148	154.169154	68	0	3	1	1	1	4	3	4	4	3	4	4	175.997994582685
1058	182.666933	52	0	2	3	3	2	3	2	2	2	3	3	3	155.470433465909
1119	180.752001	9	1	.	2	2	2	2	2	2	2	2	2	2	118.303137246922
.	0	8	1	.	.	.	.	.	.	.	.	.	.	.	266.220795940147
1129	137.176065	44	1	4	2	2	2	3	3	4	3	3	4	4	151.247705591667
1079	164.991314	5	1	2	1	1	1	3	2	2	4	3	3	3	243.100549613041
1079	164.991314	5	0	2	3	4	4	4	4	4	4	4	4	4	128.583342418045
1102	158.286403	1	1	1	1	1	1	1	1	3	1	4	3	4	188.353709963129
1055	139.100171	12	0	2	2	2	2	3	3	2	3	3	3	3	167.846980062505
1149	162.75525	3	0	1	1	2	1	2	3	1	1	3	4	3	184.199084141692
1045	152.234496	38	0	2	3	3	4	1	2	1	1	1	1	1	163.755248489835
1032	231.469653	69	0	1	1	1	1	2	1	1	1	2	3	4	205.713323823524
1027	136.279146	52	0	4	1	1	1	2	3	2	3	2	3	4	171.889037196658
1002	144.418182	26	1	0	2	2	2	4	2	2	2	4	4	4	.
1125	138.413915	51	0	4	1	1	1	4	2	2	4	4	4	4	196.84843954982
1058	182.666933	52	1	2	2	1	2	3	3	2	2	3	3	3	138.047124156126
1134	198.794182	47	1	1	2	2	2	3	3	4	3	4	4	4	220.124118797447
1012	155.49534	60	1	2	4	3	3	3	2	2	3	3	2	4	220.124118797447
1027	136.279146	52	0	2	2	1	2	2	1	1	1	1	1	1	201.190946916938
1024	149.70048	56	1	2	1	1	2	3	3	2	3	4	3	4	230.883842540382
1001	166.313524	8	1	3	1	1	1	3	2	4	4	4	4	4	175.997994582685
1025	151.421275	42	1	4	1	1	1	2	1	3	2	4	3	4	171.92268762275
1121	165.055946	35	0	2	1	1	1	2	.	2	3	3	3	4	163.755248489835
1121	165.055946	35	1	2	2	2	2	3	2	4	4	4	4	4	249.994880958806
1023	168.726565	47	0	2	1	1	1	3	2	2	3	4	1	4	192.564419828053
1149	162.75525	3	1	2	3	2	4	3	2	2	3	4	3	4	249.994880958806
1059	142.838662	5	0	4	2	2	1	4	3	4	4	4	4	4	230.883842540382
1075	122.372367	6	0	2	2	2	2	4	4	4	3	4	4	4	188.353709963129
1046	153.942348	5	0	4	1	1	2	4	3	3	2	4	4	4	163.755248489835
1059	142.838662	5	1	2	2	3	2	3	2	3	3	4	4	4	180.085319551938
1013	134.488095	17	1	4	3	2	2	4	3	2	3	4	4	4	249.994880958806
1129	137.176065	44	1	1	4	3	2	2	3	2	2	2	2	3	112.744807937073
.	0	40	1	.	.	.	.	.	.	.	.	.	.	.	188.353709963129
1066	163.16316	2	1	2	1	1	1	3	2	4	4	4	4	4	205.713323823524
1127	145.141128	48	1	2	1	1	1	3	1	4	3	4	4	4	220.124118797447
1123	145.141128	39	0	2	1	1	1	1	1	1	1	4	4	4	184.165033115289
1123	145.141128	39	0	2	2	2	1	3	3	3	3	4	4	4	236.739817881021
1123	145.141128	39	0	2	1	1	1	1	1	1	1	4	4	4	220.092070772597
1123	145.141128	39	0	1	1	1	1	4	2	3	3	4	4	4	201.190946916938
1123	145.141128	39	0	2	3	2	2	3	2	3	3	4	4	4	210.3070075854
1046	153.942348	5	0	2	1	1	1	3	2	2	2	3	3	3	171.92268762275
1123	145.141128	39	0	2	1	1	1	4	3	2	3	4	4	3	215.099389101344
1123	145.141128	39	0	3	1	1	1	2	3	3	3	4	3	4	201.190946916938
1016	143.381373	38	1	2	2	2	3	3	2	2	2	2	2	2	196.84843954982
1127	145.141128	48	0	2	2	2	2	2	2	2	2	3	2	.	171.92268762275
.	0	22	0	.	.	.	.	.	.	.	.	.	.	.	.
1027	136.279146	52	0	2	1	1	1	3	2	2	2	3	3	3	205.679673397432
1093	137.125116	13	1	2	1	2	2	3	2	2	2	3	4	3	196.84843954982
1139	155.443659	25	0	3	2	2	2	3	2	2	2	4	4	4	220.124118797447
1139	155.443659	25	0	2	2	2	2	2	2	3	3	4	4	4	138.047124156126
1139	155.443659	25	1	4	1	1	1	4	2	2	3	3	3	3	196.84843954982
1139	155.443659	25	1	1	1	1	1	2	2	2	2	4	4	3	257.619106070521
1139	155.443659	25	1	3	2	2	2	3	3	2	3	3	3	4	220.124118797447
.	0	25	0	.	.	.	.	.	.	.	.	.	.	.	.
1139	155.443659	25	0	2	1	1	1	1	1	1	1	4	4	4	215.132238326814
1139	155.443659	25	0	2	3	1	1	3	3	4	3	3	3	3	159.634673694801
1139	155.443659	25	1	2	1	1	1	3	2	3	3	3	3	4	230.883842540382
1139	155.443659	25	0	3	1	1	1	2	1	2	1	3	3	4	196.84843954982
1139	155.443659	25	1	2	2	2	2	3	2	3	2	4	3	3	276.194541873646
1139	155.443659	25	0	2	3	2	2	3	2	1	1	4	4	3	184.199084141692
1139	155.443659	25	1	2	1	1	2	2	2	2	3	4	3	4	192.564419828053
1139	155.443659	25	0	2	2	2	2	2	2	2	2	3	3	3	155.470433465909
1139	155.443659	25	1	2	1	1	1	2	2	2	2	3	3	3	230.883842540382
1139	155.443659	25	1	2	2	2	2	3	1	2	3	4	4	4	266.220795940147
1139	155.443659	25	0	2	2	2	2	2	2	3	3	4	4	4	215.132238326814
1139	155.443659	25	0	3	3	3	2	3	3	2	3	3	3	3	112.744807937073
