1059	142.838662	5	2	1	1	4	2	1	2	3	3	4
1059	142.838662	5	2	2	2	3	1	3	2	4	3	3
1059	142.838662	5	2	2	2	3	2	2	2	4	4	3
1093	137.125116	13	1	1	1	2	2	2	3	3	4	4
1093	137.125116	13	2	2	2	3	2	2	2	3	3	3
1093	137.125116	13	2	2	2	3	2	3	4	3	3	4
1161	147.342994	62	1	1	1	1	1	1	1	2	2	2
1101	176.303724	10	1	1	1	1	3	4	3	4	4	4
1129	137.176065	44	3	2	2	2	2	2	3	3	2	2
1129	137.176065	44	4	3	4	2	2	3	3	4	4	4
1129	137.176065	44	3	1	1	3	2	2	2	4	4	4
1129	137.176065	44	1	1	1	3	2	3	2	4	4	4
1159	143.415278	36	1	1	1	4	2	2	2	4	4	4
.	0	22	.	.	.	.	.	.	.	.	.	.
1069	144.220455	8	2	2	2	3	3	4	3	4	4	4
1069	144.220455	8	1	1	1	1	1	1	1	3	3	3
1069	144.220455	8	1	2	1	2	2	2	3	4	3	4
1069	144.220455	8	1	1	1	2	1	1	1	4	4	4
1157	151.523255	13	2	2	2	2	2	2	2	4	4	4
1011	127.05328	71	2	2	2	2	2	4	4	4	4	4
1011	127.05328	71	1	1	1	2	2	2	2	4	4	4
1011	127.05328	71	1	1	1	4	3	2	3	4	4	4
1011	127.05328	71	1	1	1	4	2	2	3	4	4	4
1011	127.05328	71	3	2	3	4	3	3	4	4	4	4
1027	136.279146	52	1	1	1	4	2	2	2	3	3	.
1138	146.714286	6	2	1	2	3	2	4	3	4	3	4
1138	146.714286	6	2	2	2	3	2	2	2	4	4	4
1064	129.275744	23	1	1	1	3	2	2	2	3	4	4
1064	129.275744	23	1	1	1	3	2	2	3	3	3	4
1064	129.275744	23	1	1	1	3	2	2	2	4	4	4
.	0	42	.	.	.	.	.	.	.	.	.	.
1074	155.408464	15	1	1	1	1	1	4	4	4	4	4
1048	132.853164	54	1	1	1	3	2	3	3	4	4	4
1048	132.853164	54	4	3	2	3	2	3	3	3	3	4
1036	120.575532	21	1	1	1	4	2	4	2	4	.	4
1009	135.042233	4	2	1	1	4	3	3	3	4	4	4
1160	160.902654	22	2	1	1	2	2	2	4	3	3	4
1048	132.853164	54	3	2	3	3	1	3	3	3	3	3
1108	161.762613	72	2	1	1	3	3	3	3	4	4	4
1146	127.357753	1	1	1	1	3	2	3	2	4	4	4
1161	147.342994	62	2	2	2	2	2	2	2	3	3	4
1094	118.53188	21	1	2	1	2	2	1	2	3	3	3
1025	151.421275	42	1	1	1	3	3	3	3	4	4	4
.	0	42	.	.	.	.	.	.	.	.	.	.
1059	142.838662	5	2	2	2	3	2	2	2	3	3	3
1153	153.397685	54	4	4	3	4	3	4	4	4	4	2
1160	160.902654	22	3	1	1	1	1	1	1	1	1	1
1115	158.66871	57	2	2	2	3	2	2	3	3	3	4
1115	158.66871	57	4	3	3	3	3	3	3	3	3	3
1060	155.952685	55	3	1	3	2	3	4	1	4	4	4
.	0	57	.	.	.	.	.	.	.	.	.	.
1012	155.49534	60	1	3	3	3	2	4	4	4	4	4
1020	164.55014	16	2	1	1	3	4	3	3	4	4	4
1156	176.281483	43	2	1	2	3	4	2	3	3	3	4
1156	176.281483	43	1	1	1	3	2	1	2	3	3	3
1156	176.281483	43	3	2	1	2	2	2	3	4	4	3
1032	231.469653	69	1	1	1	4	4	2	3	3	3	3
1136	127.366642	40	2	.	.	3	2	2	3	3	3	3
1140	164.884632	24	1	1	1	2	2	3	2	3	3	3
1156	176.281483	43	1	1	1	4	2	3	3	4	4	4
1156	176.281483	43	2	2	2	4	3	3	3	4	4	4
1156	176.281483	43	1	1	2	3	4	4	2	4	4	3
1156	176.281483	43	1	1	1	3	2	1	4	4	4	4
1156	176.281483	43	1	2	2	2	2	3	3	4	4	4
1156	176.281483	43	2	1	1	3	3	1	2	4	4	4
1027	136.279146	52	4	1	1	2	2	2	3	2	1	3
1156	176.281483	43	1	1	1	2	1	3	4	4	4	4
1019	156.373735	18	2	2	2	2	3	3	3	3	3	3
1011	127.05328	71	1	1	1	4	2	2	3	4	4	4
1159	143.415278	36	2	1	1	4	3	3	4	4	4	4
1159	143.415278	36	1	2	1	4	4	4	4	3	4	4
1159	143.415278	36	2	2	2	3	2	2	2	4	4	4
1159	143.415278	36	1	1	1	3	1	4	3	4	4	4
1159	143.415278	36	1	1	2	3	2	3	3	4	4	4
1159	143.415278	36	1	1	1	3	3	4	1	3	3	4
1165	231.818251	67	3	2	2	3	2	3	3	4	4	4
1165	231.818251	67	1	1	1	3	3	3	3	4	4	4
1091	141.242318	27	3	1	1	3	2	2	3	4	4	4
1091	141.242318	27	2	3	4	3	3	2	3	4	4	4
1024	149.70048	56	2	2	2	3	3	4	4	4	4	4
1024	149.70048	56	1	2	4	4	2	3	3	4	4	4
1024	149.70048	56	2	2	2	3	2	3	3	4	4	4
1024	149.70048	56	3	4	2	3	3	3	4	4	3	4
1093	137.125116	13	2	2	2	3	2	3	2	.	.	.
1093	137.125116	13	1	1	1	2	2	3	3	4	4	4
1105	208.921758	19	1	1	1	2	2	2	2	3	3	3
1131	142.511671	31	1	1	1	3	1	2	2	3	3	3
1160	160.902654	22	2	2	2	3	2	2	2	3	3	3
1001	166.313524	8	4	3	2	1	1	1	2	3	3	2
1001	166.313524	8	1	1	1	1	2	1	1	3	2	3
1001	166.313524	8	1	1	1	1	1	2	3	3	3	4
1001	166.313524	8	1	1	1	2	2	3	3	3	3	3
1001	166.313524	8	1	1	1	3	2	3	1	4	4	4
1001	166.313524	8	1	1	1	3	2	3	3	4	3	3
1132	182.575686	34	1	1	1	3	3	3	4	3	3	4
1101	176.303724	10	1	1	1	1	2	1	2	3	1	3
1117	146.550181	75	4	2	2	2	3	3	3	4	3	4
1010	171.794318	42	1	1	1	3	1	1	1	4	4	4
1013	134.488095	17	1	1	1	3	3	4	4	4	4	4
1061	124.215876	41	3	3	3	3	3	3	3	3	3	3
1080	179.31746	20	1	1	1	1	1	1	1	3	4	4
1148	154.169154	68	1	1	1	3	3	3	3	4	4	4
1039	142.23003	29	3	2	2	2	1	3	1	4	4	4
1095	133.40956	28	3	2	2	4	3	4	3	3	4	4
1095	133.40956	28	1	1	1	2	2	2	3	3	3	4
1167	205.672567	64	4	4	2	2	2	3	3	3	3	4
.	0	6	.	.	.	.	.	.	.	.	.	.
1008	149.192312	74	1	1	1	3	2	2	3	4	4	3
1107	172.227777	6	1	2	2	3	3	3	4	4	4	3
1107	172.227777	6	2	2	2	2	2	2	2	3	3	3
1107	172.227777	6	1	1	1	3	3	3	3	4	4	4
.	0	6	.	.	.	.	.	.	.	.	.	.
1107	172.227777	6	1	1	1	3	2	3	2	3	4	2
1120	139.539189	34	2	2	1	3	1	4	4	4	4	4
1018	157.527078	25	1	1	1	3	4	4	4	3	4	4
1113	273.002934	10	2	1	2	3	4	1	3	4	2	1
1146	127.357753	1	1	1	1	2	1	3	3	3	3	3
1137	201.910838	68	1	1	1	2	1	2	2	3	3	4
1035	154.189186	73	2	1	1	2	2	3	3	3	3	4
1167	205.672567	64	2	1	2	3	2	3	2	2	2	3
1095	133.40956	28	1	1	1	3	3	2	2	4	4	3
1006	210.908205	50	2	2	2	3	2	2	3	3	3	3
1083	173.576724	7	1	1	1	3	3	3	3	3	3	3
1100	154.72082	11	1	2	2	2	2	3	3	3	2	3
1083	173.576724	7	1	1	1	4	2	2	2	3	4	4
1162	168.726564	49	2	2	2	2	2	3	3	4	4	4
1123	145.141128	39	1	1	1	3	2	3	4	4	3	4
1089	151.642193	3	1	1	1	3	2	2	4	4	4	4
1061	124.215876	41	1	1	1	3	3	3	3	4	4	4
1083	173.576724	7	2	2	2	3	2	2	2	1	1	1
1157	151.523255	13	3	1	1	3	3	4	4	4	3	4
1157	151.523255	13	2	2	3	3	2	3	4	3	3	4
1099	168.867283	46	2	2	2	2	2	2	3	4	4	4
1114	152.375982	58	2	2	2	3	3	2	3	3	3	3
1096	163.375544	7	1	1	1	2	2	2	2	3	2	4
1094	118.53188	21	1	1	1	4	3	4	4	4	4	4
1013	134.488095	17	1	2	2	3	2	3	3	3	3	4
1138	146.714286	6	3	2	2	2	2	3	2	2	2	2
1068	150.96345	30	1	1	1	3	3	2	3	2	2	2
1137	201.910838	68	1	1	1	3	2	3	4	3	3	3
1042	167.14132	57	1	1	1	3	3	4	4	4	4	3
1046	153.942348	5	3	2	2	3	3	4	3	4	3	4
1039	142.23003	29	1	1	1	2	2	2	3	3	3	4
1001	166.313524	8	1	1	1	2	1	1	1	1	1	1
1082	151.091563	4	1	1	1	2	2	2	2	4	4	4
1033	158.940475	11	1	1	1	4	3	3	4	4	4	4
1170	149.341531	22	1	1	1	2	2	3	3	3	3	3
1170	149.341531	22	1	1	1	3	2	3	4	3	3	4
1152	171.35332	33	2	2	2	4	3	4	4	4	4	4
1120	139.539189	34	2	2	2	2	2	3	3	3	3	4
1103	144.146789	26	2	1	2	2	2	2	3	4	4	4
1103	144.146789	26	1	3	1	1	1	1	2	4	4	4
1087	145.1913	1	3	3	2	2	1	1	1	3	3	3
1144	154.746568	59	3	2	2	2	2	2	2	3	3	4
1144	154.746568	59	2	1	3	3	2	1	1	4	4	4
1144	154.746568	59	3	2	2	3	2	3	3	4	4	4
1144	154.746568	59	1	1	1	3	2	4	3	3	3	4
1144	154.746568	59	1	1	3	2	2	3	3	3	3	4
1093	137.125116	13	4	3	4	2	3	3	3	3	2	3
.	0	26	.	.	.	.	.	.	.	.	.	.
.	0	3	.	.	.	.	.	.	.	.	.	.
1091	141.242318	27	3	1	1	3	2	4	4	4	4	3
1025	151.421275	42	1	1	1	4	3	2	4	2	3	3
1125	138.413915	51	2	2	2	3	2	2	3	3	3	3
1002	144.418182	26	1	1	1	4	2	3	3	4	3	4
1162	168.726564	49	1	1	2	2	2	2	2	3	3	4
1162	168.726564	49	.	.	.	.	.	.	.	.	.	.
1084	159.410122	2	1	1	1	2	2	3	3	3	3	3
1148	154.169154	68	1	1	1	4	3	4	4	3	4	4
1058	182.666933	52	3	3	2	3	2	2	2	3	3	3
1119	180.752001	9	2	2	2	2	2	2	2	2	2	2
.	0	8	.	.	.	.	.	.	.	.	.	.
1129	137.176065	44	2	2	2	3	3	4	3	3	4	4
1079	164.991314	5	1	1	1	3	2	2	4	3	3	3
1079	164.991314	5	3	4	4	4	4	4	4	4	4	4
1102	158.286403	1	1	1	1	1	1	3	1	4	3	4
1055	139.100171	12	2	2	2	3	3	2	3	3	3	3
1149	162.75525	3	1	2	1	2	3	1	1	3	4	3
1045	152.234496	38	3	3	4	1	2	1	1	1	1	1
1032	231.469653	69	1	1	1	2	1	1	1	2	3	4
1027	136.279146	52	1	1	1	2	3	2	3	2	3	4
1002	144.418182	26	2	2	2	4	2	2	2	4	4	4
1125	138.413915	51	1	1	1	4	2	2	4	4	4	4
1058	182.666933	52	2	1	2	3	3	2	2	3	3	3
1134	198.794182	47	2	2	2	3	3	4	3	4	4	4
1012	155.49534	60	4	3	3	3	2	2	3	3	2	4
1027	136.279146	52	2	1	2	2	1	1	1	1	1	1
1024	149.70048	56	1	1	2	3	3	2	3	4	3	4
1001	166.313524	8	1	1	1	3	2	4	4	4	4	4
1025	151.421275	42	1	1	1	2	1	3	2	4	3	4
1121	165.055946	35	1	1	1	2	.	2	3	3	3	4
1121	165.055946	35	2	2	2	3	2	4	4	4	4	4
1023	168.726565	47	1	1	1	3	2	2	3	4	1	4
1149	162.75525	3	3	2	4	3	2	2	3	4	3	4
1059	142.838662	5	2	2	1	4	3	4	4	4	4	4
1075	122.372367	6	2	2	2	4	4	4	3	4	4	4
1046	153.942348	5	1	1	2	4	3	3	2	4	4	4
1059	142.838662	5	2	3	2	3	2	3	3	4	4	4
1013	134.488095	17	3	2	2	4	3	2	3	4	4	4
1129	137.176065	44	4	3	2	2	3	2	2	2	2	3
.	0	40	.	.	.	.	.	.	.	.	.	.
1066	163.16316	2	1	1	1	3	2	4	4	4	4	4
1127	145.141128	48	1	1	1	3	1	4	3	4	4	4
1123	145.141128	39	1	1	1	1	1	1	1	4	4	4
1123	145.141128	39	2	2	1	3	3	3	3	4	4	4
1123	145.141128	39	1	1	1	1	1	1	1	4	4	4
1123	145.141128	39	1	1	1	4	2	3	3	4	4	4
1123	145.141128	39	3	2	2	3	2	3	3	4	4	4
1046	153.942348	5	1	1	1	3	2	2	2	3	3	3
1123	145.141128	39	1	1	1	4	3	2	3	4	4	3
1123	145.141128	39	1	1	1	2	3	3	3	4	3	4
1016	143.381373	38	2	2	3	3	2	2	2	2	2	2
1127	145.141128	48	2	2	2	2	2	2	2	3	2	.
.	0	22	.	.	.	.	.	.	.	.	.	.
1027	136.279146	52	1	1	1	3	2	2	2	3	3	3
1093	137.125116	13	1	2	2	3	2	2	2	3	4	3
1139	155.443659	25	2	2	2	3	2	2	2	4	4	4
1139	155.443659	25	2	2	2	2	2	3	3	4	4	4
1139	155.443659	25	1	1	1	4	2	2	3	3	3	3
1139	155.443659	25	1	1	1	2	2	2	2	4	4	3
1139	155.443659	25	2	2	2	3	3	2	3	3	3	4
.	0	25	.	.	.	.	.	.	.	.	.	.
1139	155.443659	25	1	1	1	1	1	1	1	4	4	4
1139	155.443659	25	3	1	1	3	3	4	3	3	3	3
1139	155.443659	25	1	1	1	3	2	3	3	3	3	4
1139	155.443659	25	1	1	1	2	1	2	1	3	3	4
1139	155.443659	25	2	2	2	3	2	3	2	4	3	3
1139	155.443659	25	3	2	2	3	2	1	1	4	4	3
1139	155.443659	25	1	1	2	2	2	2	3	4	3	4
1139	155.443659	25	2	2	2	2	2	2	2	3	3	3
1139	155.443659	25	1	1	1	2	2	2	2	3	3	3
1139	155.443659	25	2	2	2	3	1	2	3	4	4	4
1139	155.443659	25	2	2	2	2	2	3	3	4	4	4
1139	155.443659	25	3	3	2	3	3	2	3	3	3	3
1139	155.443659	25	2	1	1	4	2	4	4	4	4	4
1139	155.443659	25	1	1	1	1	1	2	1	2	3	3
1092	136.769112	71	3	3	3	3	3	3	3	4	4	4
1092	136.769112	71	1	1	1	3	3	3	4	4	4	4
1098	141.757722	17	3	3	3	3	3	3	3	4	4	4
1089	151.642193	3	1	1	1	4	4	4	4	4	4	4
1054	132.861426	75	1	1	1	3	1	4	2	4	4	4
1054	132.861426	75	1	1	1	3	2	2	1	4	4	3
1116	149.20148	70	3	1	2	2	2	2	3	4	4	3
1098	141.757722	17	1	1	1	3	2	2	2	4	4	4
1098	141.757722	17	1	1	1	1	1	1	1	1	4	3
1098	141.757722	17	2	2	2	3	2	2	2	2	2	2
1098	141.757722	17	2	2	2	3	2	2	3	3	4	4
1098	141.757722	17	1	1	1	4	3	3	2	4	4	.
1098	141.757722	17	1	1	1	3	2	2	2	3	3	4
1098	141.757722	17	4	4	4	4	3	4	3	4	4	4
1098	141.757722	17	2	2	1	3	2	3	4	3	4	4
1098	141.757722	17	1	1	1	2	2	3	1	2	2	2
1098	141.757722	17	1	1	1	3	2	3	3	3	3	4
1098	141.757722	17	2	2	2	3	3	2	2	3	3	3
1098	141.757722	17	1	2	2	2	2	3	3	4	4	4
1098	141.757722	17	1	1	1	2	1	3	3	4	4	3
1098	141.757722	17	3	3	3	4	3	3	3	4	4	4
1059	142.838662	5	1	1	1	2	2	4	3	3	3	4
1123	145.141128	39	1	2	2	3	2	3	3	4	4	2
1123	145.141128	39	1	1	1	3	2	3	2	4	4	4
1123	145.141128	39	1	1	1	2	2	2	2	3	3	4
1123	145.141128	39	1	2	1	3	3	4	3	4	4	4
1059	142.838662	5	2	2	2	3	3	3	2	4	4	2
1059	142.838662	5	2	3	2	3	2	2	3	3	3	3
1059	142.838662	5	1	1	1	4	1	3	3	4	4	4
1059	142.838662	5	2	2	1	3	2	3	3	4	4	4
1059	142.838662	5	1	1	1	1	1	.	2	4	4	4
1059	142.838662	5	1	2	3	3	2	3	3	4	4	4
1059	142.838662	5	1	2	2	2	2	2	2	3	3	3
1059	142.838662	5	1	1	1	4	3	3	4	3	3	2
1059	142.838662	5	1	1	1	3	2	2	2	4	4	4
.	0	5	.	.	.	.	.	.	.	.	.	.
1059	142.838662	5	1	3	1	1	1	4	4	4	4	4
.	0	5	.	.	.	.	.	.	.	.	.	.
1059	142.838662	5	1	1	1	3	2	3	3	4	4	4
1059	142.838662	5	3	3	2	2	2	3	3	4	4	3
1059	142.838662	5	3	3	3	1	3	3	2	2	2	3
1059	142.838662	5	2	2	2	2	2	2	2	3	3	3
.	0	13	.	.	.	.	.	.	.	.	.	.
1088	153.705357	43	2	2	2	3	2	3	2	4	4	3
.	0	43	.	.	.	.	.	.	.	.	.	.
1088	153.705357	43	1	1	1	3	3	2	2	3	3	3
1043	143.306985	9	1	1	1	4	3	3	3	4	4	4
1077	175.015254	29	1	2	2	3	2	1	3	4	3	4
1077	175.015254	29	1	1	1	2	1	2	2	2	3	3
1112	158.741866	56	1	1	2	4	2	2	3	3	2	2
1168	143.770996	37	1	1	1	4	3	4	4	3	3	4
1088	153.705357	43	4	2	3	3	3	2	2	3	3	3
1088	153.705357	43	2	2	2	3	2	2	3	3	3	3
1168	143.770996	37	2	2	3	2	2	3	3	3	4	4
1142	142.753379	50	4	3	4	4	2	3	4	3	3	4
1019	156.373735	18	2	2	2	3	2	2	3	3	3	4
1019	156.373735	18	2	2	2	3	2	2	2	2	2	2
1019	156.373735	18	1	1	1	3	2	1	1	4	4	4
1019	156.373735	18	4	4	4	2	2	3	4	2	3	4
1019	156.373735	18	2	2	2	3	2	3	2	4	3	4
1019	156.373735	18	.	.	.	.	.	.	.	.	.	.
1019	156.373735	18	4	4	4	4	4	4	4	4	4	4
.	0	18	.	.	.	.	.	.	.	.	.	.
1019	156.373735	18	2	1	2	3	2	2	2	4	3	4
1019	156.373735	18	2	2	2	3	3	2	2	4	4	4
1019	156.373735	18	1	1	1	3	2	1	2	4	4	3
1019	156.373735	18	1	1	2	2	2	1	2	4	4	3
1019	156.373735	18	3	1	1	2	1	3	2	3	3	4
1019	156.373735	18	2	1	1	3	2	2	3	4	4	4
1019	156.373735	18	1	1	1	3	1	1	2	4	4	3
1019	156.373735	18	2	1	1	2	2	3	3	3	3	4
1019	156.373735	18	1	1	1	4	2	3	2	2	3	4
1120	139.539189	34	1	1	1	3	3	.	3	4	4	4
1044	154.746568	66	1	1	1	3	2	2	3	4	4	4
1044	154.746568	66	4	2	1	3	1	3	2	4	4	3
1044	154.746568	66	2	2	1	2	2	3	3	4	4	4
1044	154.746568	66	2	2	1	3	2	3	3	3	3	4
1044	154.746568	66	4	1	3	4	1	2	3	3	2	1
1044	154.746568	66	3	1	4	4	3	2	4	4	3	4
1044	154.746568	66	3	3	3	3	4	4	4	4	4	4
1044	154.746568	66	3	2	3	4	3	3	4	4	4	4
.	0	66	.	.	.	.	.	.	.	.	.	.
1044	154.746568	66	2	2	2	2	2	2	2	4	4	2
1044	154.746568	66	1	2	1	2	2	3	3	4	4	3
1044	154.746568	66	1	1	1	3	3	3	3	4	4	4
1044	154.746568	66	1	1	3	2	2	4	4	3	3	4
1044	154.746568	66	2	2	2	4	4	3	4	4	4	4
1044	154.746568	66	3	2	2	3	3	3	3	4	4	4
1044	154.746568	66	1	1	1	4	3	4	4	4	4	4
1044	154.746568	66	1	1	1	3	2	4	4	4	3	3
1044	154.746568	66	1	1	1	3	1	3	1	4	3	4
1142	142.753379	50	1	1	1	2	1	2	2	3	3	4
1142	142.753379	50	3	2	2	3	2	3	3	4	3	4
1142	142.753379	50	1	1	1	2	2	1	2	3	4	4
1142	142.753379	50	1	1	1	3	4	3	3	4	4	4
1142	142.753379	50	1	1	1	3	1	3	3	4	4	4
1142	142.753379	50	1	2	2	3	2	2	3	4	4	4
1142	142.753379	50	1	1	1	2	2	3	3	4	3	3
1142	142.753379	50	1	1	1	3	1	3	2	4	2	4
1142	142.753379	50	1	2	2	2	2	4	3	3	3	4
1142	142.753379	50	1	1	1	3	2	2	2	4	4	4
.	0	50	.	.	.	.	.	.	.	.	.	.
1142	142.753379	50	1	1	1	3	2	3	1	4	4	4
1142	142.753379	50	2	1	1	2	2	3	3	4	3	4
1134	198.794182	47	1	1	1	1	3	3	1	1	1	1
1134	198.794182	47	2	2	2	3	2	2	3	3	3	4
1134	198.794182	47	1	1	1	3	2	3	4	4	4	4
1134	198.794182	47	4	4	3	3	4	1	3	2	4	3
.	0	47	.	.	.	.	.	.	.	.	.	.
1134	198.794182	47	2	2	2	2	2	2	2	4	4	4
1134	198.794182	47	1	2	2	3	3	3	4	4	4	4
.	0	47	.	.	.	.	.	.	.	.	.	.
1134	198.794182	47	1	2	2	3	2	1	1	3	4	3
1083	173.576724	7	1	1	2	4	.	3	2	4	3	3
1043	143.306985	9	1	2	1	2	2	3	2	4	3	2
1043	143.306985	9	4	1	1	3	2	4	4	4	4	4
1123	145.141128	39	2	2	2	4	3	3	3	4	4	3
1123	145.141128	39	1	1	1	3	2	3	2	4	4	4
1123	145.141128	39	1	1	1	4	4	2	2	3	3	3
1123	145.141128	39	1	2	2	3	3	3	3	4	4	4
.	0	39	.	.	.	.	.	.	.	.	.	.
1123	145.141128	39	2	2	2	3	2	3	3	4	4	4
.	0	39	.	.	.	.	.	.	.	.	.	.
